0,999,1,0
0.01855830223887534,998.994427773142,1.003712953451922,0.001859273406298958
0.03711660447775068,998.9888348882058,1.007439661615033,0.003725450179144581
0.05567490671662603,998.9832212688972,1.011180175210855,0.005598555891960098
0.07423320895550137,998.9775868386408,1.014934545146511,0.007478616212618736
0.1020706623138144,998.9690960045298,1.02059219250497,0.01031180296510932
0.1299081156721274,998.9605579122222,1.026281304856015,0.01316078292152342
0.1577455690304404,998.95197229971,1.03200205637565,0.01602564391443552
0.1855830223887534,998.9433389035391,1.037754622197139,0.01890647426373192
0.2273392024262229,998.9302986350449,1.046443508218394,0.02325785673679221
0.2690953824636925,998.9171493567776,1.055204971229424,0.02764567199277054
0.310851562501162,998.9038901611167,1.064039614541119,0.03207022434217899
0.3526077425386315,998.8905201329189,1.072948046447443,0.03653182063361217
0.4152420125948357,998.8702552590742,1.086450390932129,0.04329434999358635
0.47787628265104,998.8497357880741,1.100122231936703,0.05014197998919531
0.5405105527072444,998.8289585346671,1.113965686474873,0.05707577885803238
0.6031448227634486,998.807920273896,1.127982897859866,0.06409682824412277
0.697096227847755,998.7758663403627,1.149339263073573,0.07479439656391094
0.7910476329320615,998.7432065958614,1.171098904895302,0.08569449924334248
0.8849990380163679,998.7099296419098,1.193269397543816,0.09680096054651685
0.9789504431006744,998.676023866041,1.215858456908842,0.1081176770501981
1.119877550727134,998.6239602219945,1.250544092451155,0.1254956855543083
1.260804658353594,998.5704142194639,1.286216353971372,0.1433694265644234
1.401731765980053,998.5153438610103,1.322903139213737,0.1617529997761633
1.542658873606513,998.4587059602597,1.360633132502669,0.1806609072376052
1.754049535046202,998.3707124847582,1.419248876886557,0.2100386383553074
1.965440196485892,998.2789368466885,1.480381302994516,0.2406818503170969
2.176830857925581,998.1832174062959,1.544137723470085,0.2726448702340675
2.38822151936527,998.083385614818,1.610630016176523,0.3059843690054745
2.705307511524805,997.9255408052541,1.715754680026689,0.3587045147192544
3.022393503684339,997.7574227950674,1.827712131766748,0.4148650731657652
3.339479495843873,997.5783676229341,1.946942733563905,0.4746896435020567
3.656565488003407,997.3876684719131,2.073915100275169,0.5384164278117316
4.132194476242709,997.0781285622609,2.279988678414753,0.6418827593244489
4.60782346448201,996.7379545011598,2.50641972551122,0.7556257733287665
5.083452452721311,996.3641424293035,2.755196599931088,0.880660970764968
5.559081440960612,995.953396766025,3.028499075415496,1.018104158559485
6.272524923319564,995.2600303796222,3.489722294767585,1.250247325610368
6.985968405678516,994.4617760609129,4.020517923069755,1.51770601601705
